Date,Bond,Return_PD,Equity_Momentum,Masked_4,Curve_Slope,Curve_Level,Masked_1,303_Level,Masked_5,Value,302_6m_MA_change,304_Level,Carry,Skew,302_Level,302_1m_diff,301_Level,Yield,501_Level,Duration,201_Level,Beta
1997-10-31,10_15/10+|SW,-0.001733516,-0.190647561,-0.103147011,0.991392,5.580869333,-0.122640587,100.59,-0.350507053,-4.241,0.371666667,99.61,0.342088368,0.268961913,5.73,0.04,64.43,6.23,9.6,7.32467288,89.56,-1.945577197
1997-10-31,10_15/10+|UK,0.000265,-0.21039208,-0.110812126,-0.436788,6.629622333,-0.105914424,100.84,-0.449059657,-2.511,0.256666667,100.52,-0.028030677,-0.882424826,4.23,0.07,71.69,6.66,6.8,9.338043163,89.78,-2.315291888
1997-10-31,10_15/10+|US,0.00269838,-0.231896418,-0.036658426,0.353075,5.988601667,-0.038279503,100.88,-0.327258717,-0.798,0.033333333,99.99,0.108042789,-0.068382153,5.44,0.02,67.36,6.563,4.8,10.77153217,80.77,-1.828404225
1997-10-31,1_3|AU,-0.000284,-0.149332768,-0.095071453,1.122661,5.55652,-0.194712955,100.29,-0.956896611,-2.130338,0.306666667,100.33,0.302512065,-0.807774165,5.6,0.08,57.73,4.981815,8.46,1.905546597,86.495,-0.415749083
1997-10-31,1_3|CA,0.002017286,-0.187434458,-0.219475744,1.015562,5.248991333,-0.221384548,101.61,-0.357184311,-0.764439,-0.278333333,99.66,1.483209238,0.518834573,5.66,-0.17,66.74,4.668811,8.9,1.767046959,83.43,-0.522523677
1997-10-31,1_3|DE,-0.001549806,-0.1916218,0.082820462,1.257476,4.870574333,0.243125633,100.87,0.086787922,-4.636736,0.035,99.68,1.038288377,-0.070728902,2.97,-0.03,80.32,4.142126,9.7,1.795506844,71.41,-0.209040467
1997-10-31,1_3|JP,0.001044675,0.012257268,-0.123645233,1.322273,1.382216333,-0.275049227,100.34,-0.338218266,-3.125359,-0.86,101.26,0.165598482,0.598327804,-1.12,-0.37,87.83,0.698032,3.4,2.175802103,108.41,-0.10339733
1997-10-31,1_3|SW,-0.002663184,-0.190647561,-0.028665497,0.991392,5.580869333,-0.016290019,100.59,-0.350507053,-7.269782,0.371666667,99.61,1.060145029,-0.506693148,5.73,0.04,64.43,5.029383,9.6,1.648878581,89.56,-0.341714848
1997-10-31,1_3|UK,0.000403,-0.21039208,-0.248384599,-0.436788,6.629622333,-0.499671431,100.84,-0.449059657,-2.780763,0.256666667,100.52,-0.316677085,0.33112788,4.23,0.07,71.69,6.932641,6.8,1.693611014,89.78,-0.333460763
1997-10-31,1_3|US,0.002123059,-0.231896418,-0.152811826,0.353075,5.988601667,-0.202975118,100.88,-0.327258717,1.922305,0.033333333,99.99,0.56267796,-0.508192695,5.44,0.02,67.36,5.797162,4.8,1.685740448,80.77,-0.264486022
1997-10-31,3_5|AU,0.000776,-0.149332768,-0.083358883,1.122661,5.55652,-0.113814028,100.29,-0.956896611,-2.34381,0.306666667,100.33,0.500895175,-0.316113279,5.6,0.08,57.73,5.44308,8.46,3.202635007,86.495,-0.815347687
1997-10-31,3_5|CA,0.002380268,-0.187434458,-0.194634615,1.015562,5.248991333,-0.316645552,101.61,-0.357184311,-1.001022,-0.278333333,99.66,0.655118958,0.343938513,5.66,-0.17,66.74,5.13154,8.9,3.382829379,83.43,-1.004064973
1997-10-31,3_5|DE,-0.001327094,-0.1916218,-0.007284794,1.257476,4.870574333,-0.093291001,100.87,0.086787922,-3.910512,0.035,99.68,0.658718889,0.011565804,2.97,-0.03,80.32,4.62955,9.7,3.248911039,71.41,-0.654721449
1997-10-31,3_5|JP,0.001572861,0.012257268,-0.088260666,1.322273,1.382216333,-0.104023523,100.34,-0.338218266,-3.06867,-0.86,101.26,0.417522878,0.647090682,-1.12,-0.37,87.83,1.127437,3.4,3.604492807,108.41,-0.279963734
1997-10-31,3_5|SW,-0.003268318,-0.190647561,-0.119440181,0.991392,5.580869333,-0.249415285,100.59,-0.350507053,-6.070042,0.371666667,99.61,0.575540573,-0.100819864,5.73,0.04,64.43,5.408637,9.6,3.17605378,89.56,-0.704053203
1997-10-31,3_5|UK,-0.001425719,-0.21039208,-0.260083254,-0.436788,6.629622333,-0.465621143,100.84,-0.449059657,-2.899656,0.256666667,100.52,-0.335816214,-0.159460888,4.23,0.07,71.69,6.592615,6.8,3.361262454,89.78,-0.789322388
1997-10-31,3_5|US,0.002656896,-0.231896418,-0.095236867,0.353075,5.988601667,-0.124058235,100.88,-0.327258717,0.958823,0.033333333,99.99,0.168828337,-0.161610975,5.44,0.02,67.36,5.973684,4.8,3.393806366,80.77,-0.588097885
1997-10-31,5_7|AU,0.001505862,-0.149332768,-0.06761744,1.122661,5.55652,-0.081239752,100.29,-0.956896611,-2.573522,0.306666667,100.33,0.434742931,0.134998243,5.6,0.08,57.73,5.742389,8.46,4.253350047,86.495,-1.202519331
1997-10-31,5_7|CA,0.002992765,-0.187434458,-0.148882253,1.015562,5.248991333,-0.201487888,101.61,-0.357184311,-1.194953,-0.278333333,99.66,0.489005387,0.543595654,5.66,-0.17,66.74,5.444137,8.9,4.915365387,83.43,-1.354422576
1997-10-31,5_7|DE,-0.000931,-0.1916218,-0.044862225,1.257476,4.870574333,-0.138288906,100.87,0.086787922,-3.195486,0.035,99.68,0.570459846,0.207391795,2.97,-0.03,80.32,5.008341,9.7,4.559928244,71.41,-1.011608766
1997-10-31,5_7|JP,0.002310178,0.012257268,-0.060474051,1.322273,1.382216333,-0.055686641,100.34,-0.338218266,-3.007829,-0.86,101.26,0.44673104,0.643055826,-1.12,-0.37,87.83,1.561364,3.4,5.147939959,108.41,-0.402058064
1997-10-31,5_7|SW,-0.003037026,-0.190647561,-0.12179504,0.991392,5.580869333,-0.229536514,100.59,-0.350507053,-5.464,0.371666667,99.61,0.47787232,0.144018317,5.73,0.04,64.43,5.64,9.6,4.246497539,89.56,-1.076336104
1997-10-31,5_7|UK,-0.001572834,-0.21039208,-0.229357503,-0.436788,6.629622333,-0.321246577,100.84,-0.449059657,-3.040613,0.256666667,100.52,-0.2180673,-0.438834664,4.23,0.07,71.69,6.487134,6.8,4.49294434,89.78,-1.213629877
1997-10-31,5_7|US,0.002848105,-0.231896418,-0.070118268,0.353075,5.988601667,-0.073830792,100.88,-0.327258717,0.337645,0.033333333,99.99,0.116772575,-0.092161587,5.44,0.02,67.36,6.062806,4.8,4.884222532,80.77,-0.866669209
1997-10-31,7_10|AU,0.001768154,-0.149332768,-0.062827782,1.122661,5.55652,-0.080861711,100.29,-0.956896611,-2.813,0.306666667,100.33,0.38459534,0.447382181,5.6,0.08,57.73,6.129,8.46,6.112677013,86.495,-1.853849712
1997-10-31,7_10|CA,0.003118819,-0.187434458,-0.125269695,1.015562,5.248991333,-0.131680895,101.61,-0.357184311,-1.533868,-0.278333333,99.66,0.419683542,0.523913845,5.66,-0.17,66.74,5.686916,8.9,6.229418112,83.43,-1.625872473
1997-10-31,7_10|DE,-0.000457,-0.1916218,-0.054507869,1.257476,4.870574333,-0.108868518,100.87,0.086787922,-2.599695,0.035,99.68,0.481556354,0.444964727,2.97,-0.03,80.32,5.390503,9.7,6.12932078,71.41,-1.398743562
1997-10-31,7_10|JP,0.002853044,0.012257268,-0.041427368,1.322273,1.382216333,-0.034023937,100.34,-0.338218266,-2.9304,-0.86,101.26,0.368642779,0.707241575,-1.12,-0.37,87.83,1.985514,3.4,7.383776046,108.41,-0.496133341
1997-10-31,7_10|SW,-0.002267637,-0.190647561,-0.10966033,0.991392,5.580869333,-0.160889005,100.59,-0.350507053,-4.661,0.371666667,99.61,0.447613495,0.347177891,5.73,0.04,64.43,6.019,9.6,6.04231317,89.56,-1.576381152
1997-10-31,7_10|UK,-0.001179016,-0.21039208,-0.173761633,-0.436788,6.629622333,-0.183663935,100.84,-0.449059657,-2.832874,0.256666667,100.52,-0.114937117,-0.352622143,4.23,0.07,71.69,6.472958,6.8,6.049238661,89.78,-1.738618107
1997-10-31,7_10|US,0.002870319,-0.231896418,-0.055376789,0.353075,5.988601667,-0.059271011,100.88,-0.327258717,-0.15188,0.033333333,99.99,0.114505634,0.020509046,5.44,0.02,67.36,6.154172,4.8,6.206955637,80.77,-1.140969354
1997-11-30,10_15/10+|AU,-0.002357688,0.010519776,-0.111741086,0.915781,5.518590333,-0.126068018,100.38,-0.716565828,-2.946,0.206666667,100.31,0.192013351,0.481068924,5.61,0.01,57.98,6.069,8.07,7.218941228,86.58000000000001,-2.135956006
1997-11-30,10_15/10+|CA,0.000177,-0.138181484,-0.109639946,0.897113,5.030427667,-0.114734048,101.52,-0.409568801,-2.517,-0.398333333,99.71,0.253509931,0.014514996,5.42,-0.24,66.89,5.986,8.8,10.27448467,83.29,-2.166829703
1997-11-30,10_15/10+|DE,0.001890449,-0.087547367,-0.077069525,1.131662,5.014013,-0.092933282,100.94,0.203666015,-0.742,-0.05,99.77,0.233623323,0.713458688,2.91,-0.06,80.49,6.184,9.7,12.19863633,72.01,-2.466971703
1997-11-30,10_15/10+|JP,-0.001667807,0.123480681,-0.053890869,1.1107378,1.243140067,-0.056527696,99.97,-0.426789642,-3.571,-0.896666667,101.14,0.236926432,0.647186896,-1.5,-0.38,87.56,2.264,3.5,11.20713523,107.7,-0.546612892
1997-11-30,10_15/10+|SW,0.001619664,-0.112644346,-0.057070668,0.936133,5.873955667,-0.086151849,100.72,0.007780293,-4.28,0.15,99.76,0.338399688,0.646535518,5.65,-0.08,64.7,6.43,9.5,7.199097999,89.87,-1.910675451
1997-11-30,10_15/10+|UK,0.000704,-0.083167915,-0.085577944,-0.321497,6.724634,-0.093897588,100.9,-0.240299091,-2.926,0.188333333,100.63,-0.064034292,-0.964777593,4.26,0.03,71.92,6.63,6.7,9.338431012,90.52,-2.316724973
1997-11-30,10_15/10+|US,0.000741,-0.138064354,-0.045194275,0.26106,5.788197667,-0.045869798,100.94,-0.39708102,-1.17,0.021666667,100.01,0.086471856,0.032777235,5.43,-0.01,67.62,6.3,4.9,10.85118759,81.52,-1.856027339
1997-11-30,1_3|AU,-0.003491464,0.010519776,-0.196644485,0.915781,5.518590333,-0.39595805,100.38,-0.716565828,-2.083158,0.206666667,100.31,0.06720448,-0.694413963,5.61,0.01,57.98,5.042836,8.07,1.833646117,86.58000000000001,-0.427123703
1997-11-30,1_3|CA,-0.003410317,-0.138181484,-0.319068925,0.897113,5.030427667,-0.641159078,101.52,-0.409568801,-2.378839,-0.398333333,99.71,0.945154108,1.068914609,5.42,-0.24,66.89,4.542301,8.8,1.728807187,83.29,-0.498797694
1997-11-30,1_3|DE,0.00065,-0.087547367,-0.042597642,1.131662,5.014013,0.101007281,100.94,0.203666015,-3.25155,-0.05,99.77,0.973104094,1.019492813,2.91,-0.06,80.49,4.341039,9.7,1.739936671,72.01,-0.240853229
1997-11-30,1_3|JP,0.000599,0.123480681,-0.136619133,1.1107378,1.243140067,-0.26297987,99.97,-0.426789642,-3.0376978,-0.896666667,101.14,0.148591428,0.639116218,-1.5,-0.38,87.56,0.6183947,3.5,2.135176092,107.7,-0.102100178
1997-11-30,1_3|SW,-0.000471,-0.112644346,0.10252814,0.936133,5.873955667,0.259767742,100.72,0.007780293,-7.147093,0.15,99.76,1.375330163,0.255273433,5.65,-0.08,64.7,5.362909,9.5,1.556274419,89.87,-0.331088709
1997-11-30,1_3|UK,-0.002918165,-0.083167915,-0.244583922,-0.321497,6.724634,-0.494408288,100.9,-0.240299091,-1.166846,0.188333333,100.63,-0.494469331,0.314715652,4.26,0.03,71.92,6.89017,6.7,1.606481352,90.52,-0.358424246
1997-11-30,1_3|US,-0.001119519,-0.138064354,-0.184941785,0.26106,5.788197667,-0.364946169,100.94,-0.39708102,1.829697,0.021666667,100.01,0.292996133,-0.310926821,5.43,-0.01,67.62,5.638453,4.9,1.665147714,81.52,-0.263831459
1997-11-30,3_5|AU,-0.002976723,0.010519776,-0.167037588,0.915781,5.518590333,-0.250877597,100.38,-0.716565828,-2.486561,0.206666667,100.31,0.327512958,-0.302865878,5.61,0.01,57.98,5.396712,8.07,3.113699308,86.58000000000001,-0.837236848
1997-11-30,3_5|CA,-0.002617463,-0.138181484,-0.232223368,0.897113,5.030427667,-0.336062626,101.52,-0.409568801,-2.211551,-0.398333333,99.71,0.539913093,0.728202975,5.42,-0.24,66.89,4.944404,8.8,3.300124262,83.29,-0.958779464
1997-11-30,3_5|DE,0.000486,-0.087547367,-0.072794297,1.131662,5.014013,-0.152553607,100.94,0.203666015,-2.715969,-0.05,99.77,0.572592513,0.337736145,2.91,-0.06,80.49,4.813014,9.7,3.229307002,72.01,-0.680759994
1997-11-30,3_5|JP,8.62e-05,0.123480681,-0.097738031,1.1107378,1.243140067,-0.135369691,99.97,-0.426789642,-3.001629,-0.896666667,101.14,0.373890822,0.670404572,-1.5,-0.38,87.56,1.059188,3.5,3.74995944,107.7,-0.274994146
1997-11-30,3_5|SW,-0.000196,-0.112644346,-0.006336456,0.936133,5.873955667,-0.070174453,100.72,0.007780293,-6.130505,0.15,99.76,0.685361019,0.656250995,5.65,-0.08,64.7,5.78326,9.5,3.084781089,89.87,-0.704050493
1997-11-30,3_5|UK,-0.001774677,-0.083167915,-0.172917454,-0.321497,6.724634,-0.253756658,100.9,-0.240299091,-1.637079,0.188333333,100.63,-0.250576798,-0.163868287,4.26,0.03,71.92,6.721741,6.7,3.318047713,90.52,-0.825771617
1997-11-30,3_5|US,-0.000976,-0.138064354,-0.122360855,0.26106,5.788197667,-0.170476832,100.94,-0.39708102,0.735194,0.021666667,100.01,0.073977633,-0.029887476,5.43,-0.01,67.62,5.739727,4.9,3.389050866,81.52,-0.601275358
1997-11-30,5_7|AU,-0.002579673,0.010519776,-0.143822354,0.915781,5.518590333,-0.200048316,100.38,-0.716565828,-2.623909,0.206666667,100.31,0.288468523,0.10316058,5.61,0.01,57.98,5.69459,8.07,4.597280852,86.58000000000001,-1.248985512
1997-11-30,5_7|CA,-0.002212075,-0.138181484,-0.180806339,0.897113,5.030427667,-0.245964429,101.52,-0.409568801,-2.249081,-0.398333333,99.71,0.377349909,0.709000506,5.42,-0.24,66.89,5.185021,8.8,4.842533803,83.29,-1.331240273
1997-11-30,5_7|DE,0.00059,-0.087547367,-0.089355268,1.131662,5.014013,-0.180203162,100.94,0.203666015,-2.312398,-0.05,99.77,0.48499418,0.364299477,2.91,-0.06,80.49,5.153089,9.7,4.569862898,72.01,-1.037326255
1997-11-30,5_7|JP,-0.00053,0.123480681,-0.084601132,1.1107378,1.243140067,-0.132492107,99.97,-0.426789642,-3.130833,-0.896666667,101.14,0.35568703,0.651173512,-1.5,-0.38,87.56,1.414722,3.5,5.34099985,107.7,-0.401903299
1997-11-30,5_7|SW,0.000508,-0.112644346,-0.032946439,0.936133,5.873955667,-0.120937309,100.72,0.007780293,-5.446,0.15,99.76,0.514966256,0.726763634,5.65,-0.08,64.7,5.98,9.5,4.14040385,89.87,-1.052758602
1997-11-30,5_7|UK,-0.001059337,-0.083167915,-0.152218868,-0.321497,6.724634,-0.209346588,100.9,-0.240299091,-2.113606,0.188333333,100.63,-0.200234897,-0.447088223,4.26,0.03,71.92,6.636634,6.7,4.397843608,90.52,-1.217213216
1997-11-30,5_7|US,-0.000519,-0.138064354,-0.092012578,0.26106,5.788197667,-0.103867587,100.94,-0.39708102,0.07465,0.021666667,100.01,0.056810805,0.034094558,5.43,-0.01,67.62,5.799467,4.9,4.810757843,81.52,-0.885557508
1997-11-30,7_10|AU,-0.002559766,0.010519776,-0.123912021,0.915781,5.518590333,-0.161924738,100.38,-0.716565828,-2.868,0.206666667,100.31,0.279741572,0.387819648,5.61,0.01,57.98,5.983,8.07,6.176237845,86.58000000000001,-1.919419124
1997-11-30,7_10|CA,-0.001474546,-0.138181484,-0.150678925,0.897113,5.030427667,-0.16337512,101.52,-0.409568801,-2.445772,-0.398333333,99.71,0.341482407,0.578893769,5.42,-0.24,66.89,5.410584,8.8,6.173145392,83.29,-1.612136114
1997-11-30,7_10|DE,0.00117593,-0.087547367,-0.089737389,1.131662,5.014013,-0.148031836,100.94,0.203666015,-2.028262,-0.05,99.77,0.406585333,0.495884823,2.91,-0.06,80.49,5.472628,9.7,6.1400044,72.01,-1.41326882
1997-11-30,7_10|JP,-0.00111283,0.123480681,-0.071393279,1.1107378,1.243140067,-0.100153517,99.97,-0.426789642,-3.239215,-0.896666667,101.14,0.289522415,0.711766966,-1.5,-0.38,87.56,1.740418,3.5,7.47190382,107.7,-0.496725622
1997-11-30,7_10|SW,0.001488343,-0.112644346,-0.055345076,0.936133,5.873955667,-0.111129141,100.72,0.007780293,-4.79,0.15,99.76,0.444238078,0.744433335,5.65,-0.08,64.7,6.281,9.5,6.018008863,89.87,-1.562692705
1997-11-30,7_10|UK,-7.1e-05,-0.083167915,-0.119931039,-0.321497,6.724634,-0.13992356,100.9,-0.240299091,-2.351642,0.188333333,100.63,-0.141955014,-0.406536068,4.26,0.03,71.92,6.584447,6.7,5.993504438,90.52,-1.715400026
1997-11-30,7_10|US,-5.68e-05,-0.138064354,-0.073456176,0.26106,5.788197667,-0.078734699,100.94,-0.39708102,-0.463056,0.021666667,100.01,0.07282639,0.14246198,5.43,-0.01,67.62,5.885498,4.9,6.167137619,81.52,-1.161757194
1997-12-31,10_15/10+|AU,0.001395561,0.037092991,-0.051060584,0.847103,5.818267333,-0.061178927,100.42,-0.190330452,-2.836,0.068333333,100.28,0.234971642,0.420884329,5.55,-0.06,58.2,6.322,8.03,7.103459641,67.08,-2.164081186
1997-12-31,10_15/10+|CA,0.000323,-0.010448387,-0.111130906,0.648065,5.255566,-0.125214252,101.37,-0.074781303,-2.664,-0.548333333,99.76,0.208694177,0.065945555,5.11,-0.31,67.0,5.99,8.9,10.53837565,84.27,-2.144748676
1997-12-31,10_15/10+|DE,0.001810269,-0.059292666,-0.06989758,1.034207,4.989243667,-0.085518485,100.98,0.135356667,-0.836,-0.11,99.87,0.218264576,0.760503973,2.84,-0.07,80.63,6.019,9.7,12.40909648,73.01,-2.464212568
1997-12-31,10_15/10+|JP,0.001215719,0.165244252,0.003597599,1.3313583,1.314843567,0.008859909,99.57,-0.254872031,-3.3,-0.916666667,100.99,0.293092065,0.584986424,-1.87,-0.37,87.26,2.446,3.5,11.06764273,106.99,-0.537567467
1997-12-31,10_15/10+|SW,0.002876583,-0.065019104,-0.067404943,0.710056,5.891314667,-0.093727848,100.76,0.060632071,-4.221,-0.121666667,99.91,0.30324409,0.669396068,5.44,-0.21,64.92,6.29,9.4,7.155894252,91.29,-1.90492967
1997-12-31,10_15/10+|UK,0.001445448,-0.044301094,-0.095181172,-0.508947,6.859921333,-0.110910467,100.92,-0.081636975,-2.201,0.101666667,100.73,-0.116009619,-0.921175508,4.25,-0.01,72.14,6.548,6.6,9.409919244,91.58,-2.360318367
1997-12-31,10_15/10+|US,0.001316435,-0.119958574,-0.058712332,0.148569,5.831852333,-0.06532694,100.97,-0.251186798,-1.528,-0.018333333,100.01,0.053513633,0.119658571,5.39,-0.04,67.87,6.23,4.7,10.97318528,82.23,-1.871818524
1997-12-31,1_3|AU,0.001148574,0.037092991,0.042014387,0.847103,5.818267333,0.08535498,100.42,-0.190330452,-1.92975,0.068333333,100.28,0.492317374,-0.765892706,5.55,-0.06,58.2,5.387898,8.03,1.75727491,67.08,-0.438751205
1997-12-31,1_3|CA,-0.001925229,-0.010448387,-0.191766539,0.648065,5.255566,-0.162406044,101.37,-0.074781303,-1.661216,-0.548333333,99.76,1.307266816,1.036037484,5.11,-0.31,67.0,4.932717,8.9,1.71953022,84.27,-0.501143545
1997-12-31,1_3|DE,0.001706719,-0.059292666,-0.030284385,1.034207,4.989243667,-0.030842746,100.98,0.135356667,-2.894908,-0.11,99.87,0.882290891,0.997888902,2.84,-0.07,80.63,4.357626,9.7,1.756014457,73.01,-0.248581339
1997-12-31,1_3|JP,-0.000956,0.165244252,0.011267135,1.3313583,1.314843567,0.025042626,99.57,-0.254872031,-3.0124013,-0.916666667,100.99,0.380914952,0.455926033,-1.87,-0.37,87.26,0.5692333,3.5,2.062095932,106.99,-0.106110671
1997-12-31,1_3|SW,0.002801471,-0.065019104,0.117120087,0.710056,5.891314667,0.283086464,100.76,0.060632071,-6.114966,-0.121666667,99.91,1.464849951,0.202527454,5.44,-0.21,64.92,5.462921,9.4,1.481718869,91.29,-0.3261106
1997-12-31,1_3|UK,0.002432959,-0.044301094,-0.223920524,-0.508947,6.859921333,-0.452011116,100.92,-0.081636975,0.628167,0.101666667,100.73,-0.593890028,0.214582221,4.25,-0.01,72.14,7.142847,6.6,1.655434426,91.58,-0.358912715
1997-12-31,1_3|US,0.001264717,-0.119958574,-0.183599834,0.148569,5.831852333,-0.293701852,100.97,-0.251186798,1.356277,-0.018333333,100.01,0.260644176,-0.238921586,5.39,-0.04,67.87,5.770043,4.7,1.675461573,82.23,-0.275008561
1997-12-31,3_5|AU,0.001706885,0.037092991,-0.027552667,0.847103,5.818267333,-0.111437095,100.42,-0.190330452,-2.350044,0.068333333,100.28,0.424296311,-0.379900028,5.55,-0.06,58.2,5.764158,8.03,3.298701808,67.08,-0.859234219
1997-12-31,3_5|CA,-0.000841,-0.010448387,-0.175294305,0.648065,5.255566,-0.298850674,101.37,-0.074781303,-1.814865,-0.548333333,99.76,0.479700228,0.735405284,5.11,-0.31,67.0,5.239782,8.9,3.24272611,84.27,-0.96508563
1997-12-31,3_5|DE,0.001748881,-0.059292666,-0.055388118,1.034207,4.989243667,-0.116684573,100.98,0.135356667,-2.378308,-0.11,99.87,0.579626315,0.353886306,2.84,-0.07,80.63,4.821615,9.7,3.278840915,73.01,-0.681446694
1997-12-31,3_5|JP,-0.00018,0.165244252,0.007052739,1.3313583,1.314843567,0.006294573,99.57,-0.254872031,-2.934293,-0.916666667,100.99,0.493028287,0.569181963,-1.87,-0.37,87.26,1.065703,3.5,3.676044144,106.99,-0.272087281
1997-12-31,3_5|SW,0.003280694,-0.065019104,0.001142614,0.710056,5.891314667,-0.068242179,100.76,0.060632071,-5.420466,-0.121666667,99.91,0.651866115,0.643553591,5.44,-0.21,64.92,5.840553,9.4,3.019426779,91.29,-0.695077393
1997-12-31,3_5|UK,0.002348004,-0.044301094,-0.166038568,-0.508947,6.859921333,-0.252365933,100.92,-0.081636975,-0.127655,0.101666667,100.73,-0.335293652,-0.241178255,4.25,-0.01,72.14,6.8805,6.6,3.29056436,91.58,-0.830108694
1997-12-31,3_5|US,0.001308668,-0.119958574,-0.123928936,0.148569,5.831852333,-0.175639736,100.97,-0.251186798,0.16914,-0.018333333,100.01,0.023970953,0.042141171,5.39,-0.04,67.87,5.847497,4.7,3.382917015,82.23,-0.62546451
1997-12-31,5_7|AU,0.001826542,0.037092991,-0.054403347,0.847103,5.818267333,-0.130892193,100.42,-0.190330452,-2.467717,0.068333333,100.28,0.320152941,0.023284849,5.55,-0.06,58.2,5.995574,8.03,4.763662544,67.08,-1.27633631
1997-12-31,5_7|CA,-0.000191,-0.010448387,-0.150286295,0.648065,5.255566,-0.219810242,101.37,-0.074781303,-1.925814,-0.548333333,99.76,0.336902915,0.7312787,5.11,-0.31,67.0,5.433025,8.9,4.908365634,84.27,-1.338741749
1997-12-31,5_7|DE,0.00170694,-0.059292666,-0.068944021,1.034207,4.989243667,-0.142815274,100.98,0.135356667,-2.117626,-0.11,99.87,0.481810522,0.375042795,2.84,-0.07,80.63,5.129808,9.7,4.561911689,73.01,-1.040639058
1997-12-31,5_7|JP,0.000455,0.165244252,0.005061229,1.3313583,1.314843567,0.002767388,99.57,-0.254872031,-2.94196,-0.916666667,100.99,0.471663164,0.590632567,-1.87,-0.37,87.26,1.483761,3.5,5.263689712,106.99,-0.390655583
1997-12-31,5_7|SW,0.003122046,-0.065019104,-0.039137388,0.710056,5.891314667,-0.137319256,100.76,0.060632071,-5.052,-0.121666667,99.91,0.456083235,0.745759759,5.44,-0.21,64.92,5.96,9.4,4.067572669,91.29,-1.043848681
1997-12-31,5_7|UK,0.002039326,-0.044301094,-0.144858489,-0.508947,6.859921333,-0.199232291,100.92,-0.081636975,-0.786265,0.101666667,100.73,-0.254838289,-0.510041571,4.25,-0.01,72.14,6.71633,6.6,4.516617531,91.58,-1.229010606
1997-12-31,5_7|US,0.001383414,-0.119958574,-0.100043888,0.148569,5.831852333,-0.129270488,100.97,-0.251186798,-0.469991,-0.018333333,100.01,0.002309292,0.107024401,5.39,-0.04,67.87,5.859359,4.7,4.765057099,82.23,-0.914152335
1997-12-31,7_10|AU,0.001449515,0.037092991,-0.054903229,0.847103,5.818267333,-0.094081952,100.42,-0.190330452,-2.791,0.068333333,100.28,0.316990112,0.324918181,5.55,-0.06,58.2,6.228,8.03,6.12235002,67.08,-1.944527642
1997-12-31,7_10|CA,0.000203,-0.010448387,-0.137213894,0.648065,5.255566,-0.180176122,101.37,-0.074781303,-2.409214,-0.548333333,99.76,0.274611196,0.627000246,5.11,-0.31,67.0,5.581441,8.9,6.289022947,84.27,-1.614723407
1997-12-31,7_10|DE,0.001260926,-0.059292666,-0.078513598,1.034207,4.989243667,-0.146208051,100.98,0.135356667,-2.005266,-0.11,99.87,0.374347979,0.509159769,2.84,-0.07,80.63,5.380174,9.7,6.109742237,73.01,-1.430046927
1997-12-31,7_10|JP,0.001012408,0.165244252,0.004422498,1.3313583,1.314843567,0.01040962,99.57,-0.254872031,-2.923673,-0.916666667,100.99,0.385998287,0.646245239,-1.87,-0.37,87.26,1.871113,3.5,7.425502231,106.99,-0.480292661
1997-12-31,7_10|SW,0.002732657,-0.065019104,-0.069041263,0.710056,5.891314667,-0.146444385,100.76,0.060632071,-4.631,-0.121666667,99.91,0.37079823,0.774928275,5.44,-0.21,64.92,6.157,9.4,5.960982319,91.29,-1.555899875
1997-12-31,7_10|UK,0.001755903,-0.044301094,-0.123885137,-0.508947,6.859921333,-0.168045088,100.92,-0.081636975,-1.295757,0.101666667,100.73,-0.220119002,-0.432927333,4.25,-0.01,72.14,6.577403,6.6,6.11519257,91.58,-1.719969647
1997-12-31,7_10|US,0.001150378,-0.119958574,-0.084333236,0.148569,5.831852333,-0.101618195,100.97,-0.251186798,-0.89828,-0.018333333,100.01,0.026966733,0.21341893,5.39,-0.04,67.87,5.898218,4.7,6.177546422,82.23,-1.188572025
1998-01-31,10_15/10+|AU,0.00170858,0.033462033,-0.04344918,0.756701,5.656183,-0.05045018,100.42,-0.221353096,-2.934,-0.076666667,100.25,0.223730485,0.183184557,5.44,-0.11,58.4,6.193,7.99,7.036126348,87.67500000000001,-2.124370317
1998-01-31,10_15/10+|CA,0.002470815,-0.064567769,-0.125438118,0.383774,5.506045333,-0.141940261,101.19,0.197708265,-2.658,-0.683333333,99.79,0.147917713,-0.381026709,4.77,-0.34,67.1,5.969,8.9,10.42486976,84.37,-2.062727331
1998-01-31,10_15/10+|DE,0.002578582,-0.039905746,-0.048622244,1.016459,4.858467333,-0.060952362,100.99,-0.017605768,-1.043,-0.155,99.97,0.210669392,0.760413764,2.76,-0.08,80.75,5.852,9.7,12.47874391,73.41,-2.356977074
1998-01-31,10_15/10+|JP,-0.00067,0.256532554,-0.017346868,1.1115559,1.312307033,-0.017165945,99.17,-0.145950424,-3.328,-0.876666667,100.78,0.258230274,0.555025976,-2.18,-0.31,86.96,2.341,3.5,11.01605705,105.67,-0.562933869
1998-01-31,10_15/10+|SW,0.003846026,0.011151325,-0.091195258,0.631372,5.619209333,-0.113825568,100.74,-0.160938475,-3.828,-0.375,100.03,0.246309159,0.739104045,5.16,-0.28,65.09,6.02,9.2,7.128843614,90.98,-1.950042022
